"ClaimNumber","lat","long","LossCity","lossPostal","County"
"060f31025cc87f95f1a4140fe321a6c2",42.982035,-82.448487,"Port Huron Township","48060","ST. CLAIR"
"06115b4630fc251a078e9642973fa5ca",42.509822,-83.34597,"Farmington","48334","OAKLAND"
"061c83cc71dde96546a694927963e1cd",42.845627,-83.198505,"Oxford","48370","OAKLAND"
"061dec8cd4a808a99dd0d7f719fee879",28.003955,-81.751299,"Winter Haven","33880",NA
"0628e12c9c925d851b8f59fd3c9647e6",43.853575,-83.980321,"Pinconning","48650","BAY"
"062c05c07bbadc34cdddfbebda396104",42.841974,-84.569145,"dewitt","48820","CLINTON"
"0636b27770a36703cb1998a1b26471ca",42.663376,-83.589987,"Highland","48356","OAKLAND"
"063820813c13a0a01666c11df51ce868",45.249068,-85.149934,"EAST JORDAN","49727-9534","CHARLEVOIX"
"063e00a3abb5529f0ea24054e693497b",42.231396,-83.6302,"Ypsilanti","48197","WASHTENAW"
"0644f9f9d148d5b4212feaccded89c9e",40.186318,-84.779818,"Dayton","45390",NA
"064d288562397d54f4b2367e37672f7a",42.496696,-82.902742,"Saint Clair Shores","48081","MACOMB"
"06586cd2df248ee4aa3e910b94c6dc94",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"065d58dcbea9bfb16f731e6ae210f279",43.117455,-85.532964,"Rockford","49341","KENT"
"0660e8be0ababab6463ceac7c50961df",43.119468,-83.69552,"Mount Morris","48458","GENESEE"
"0664b1278afd4bf09dfe403eac664c75",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"066b7260cc85e5835b1e559cb0922771",43.043216,-86.202193,"Grand Haven","49417","OTTAWA"
"0675a8f632319a98160199a702d64938",42.462841,-83.18352,"Oak Park","48237","OAKLAND"
"06762c5f03cf31075b19c11f9e6fbc32",40.250727,-85.665878,"Hobert","46001",NA
"06770676c77dd1b33b007731376eb0a6",42.687547,-82.907869,"Macomb","48042","MACOMB"
"067a2a777e55eeaed1d6643bdefb138d",42.687547,-82.907869,"Macomb","48042","MACOMB"
"068111117d45d6473d564574d44ae689",42.509874,-83.408043,"Farmington Hills","48331","OAKLAND"
"0681d952a1d4dab60652649a8fad1220",42.06926,-86.478831,"Saint Joseph","49085","BERRIEN"
"068246ab33965427cda9b94a8fc16ec7",42.663303,-83.12877,"Rochester","48307","OAKLAND"
"068490d5ed0a91ed8176c108fb3111d8",42.728151,-84.417291,"Okemos","48805","INGHAM"
"06864487e4a23d4f2b91772fa534f2bf",42.732659,-84.556047,"Lansing","48901","INGHAM"
"068c7edde9252ffc0a4f6475d2cea7d9",42.197104,-83.483017,"Belleville","48111","WAYNE"
"06914c40dbd9f73fb12a90b369fd0ac8",42.687547,-82.907869,"Macomb Township","48042","MACOMB"
"069e901ed31275f35f4bbbfb59db7421",42.364273,-83.366557,"Livonia","48150","WAYNE"
"06b4f2e66be0a8cc277a1fed41e909ac",42.659767,-83.539739,"White Lake","48383","OAKLAND"
"06bd4fec94c63508e2bdcaa3b98387de",44.278866,-84.231733,"West Branch","48661","OGEMAW"
"06c43e187ea9edac2efdf65f41535672",42.100282,-84.559952,"Hanover","49241","JACKSON"
"06c48a7a73b446cc85d666c389144947",42.332747,-85.56739,"Kalamazoo","49004","KALAMAZOO"
"06c50e69381dbd19396cfc86c0d511a6",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"06ce3907a89a2cc586acace6cb505a5b",43.660141,-83.973529,"Kawkawlin","48631","BAY"
"06ce478edefef9246397ea4464dca30e",42.498868,-83.370062,"Farmington","48333","OAKLAND"
"06d3182707b4a4c85e2cbfaff3c101c0",43.117455,-85.532964,"Rockford","49341","KENT"
"06d7734cd9981b726a79c6685e9904e8",42.421481,-83.103589,"Detroit","48203","WAYNE"
"06da050c50eddc1511e10b97b8e7162f",42.687378,-83.588833,"HIGHLAND","48356-1331","OAKLAND"
"06dc54ea7fbe36746bba9091a984eefa",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"06e0f9307b787e1316f8ba4fef23b7d6",42.717665,-83.151926,"Rochester","48306","OAKLAND"
"06f2eb31e0283b0abeaa8ca777f43197",42.565473,-83.773632,"Brighton","48114","LIVINGSTON"
"06f3b4ec167d593ccc5e143c67ce22ae",42.687547,-82.907869,"Macomb","48042","MACOMB"
"06fa7e9d9e717d6b166f9af2ed305e45",42.781265,-83.038207,"WashingtonTwp","48095","MACOMB"
"070a27e58111f5abaf0d84906127d493",43.196577,-86.268222,"Muskegon","49441","MUSKEGON"
"070f3d076e1668a862becde3a442f38c",42.619944,-83.245758,"Bloomfield Township","48303","OAKLAND"
"07100331e1ed48eab09d0ef2334aebbf",42.815488,-85.711494,"Byron Center","49315","KENT"
"07112b949e670e0c7e73c56dd6790ca4",42.362512,-85.204594,"Battle Creek","49017","CALHOUN"
"071364dd0f7d99ec00b642ac0cad6670",42.003647,-83.965688,"Tecumseh","49286-1257","LENAWEE"
"0716b252daeb2b7b3e42f4f5d5130c3f",43.006275,-84.738297,"Fowler","48835","CLINTON"
"071bf6598c8d4012da8d57517b18c5da",41.651251,-86.162748,"Mishawaka","46544",NA
"071ca57084d87346098f1ec5ae8c7493",43.100945,-84.216203,"Owosso","48841","SHIAWASSEE"
"07277387e308b78312b04b9295b20dfb",43.064281,-83.698148,"Flint","48505","GENESEE"
"072ed1ae4c8ed6e0b6477df14eb7f0a7",42.732882,-83.036315,"Washington Township","48094","MACOMB"
"0730bd4bc585b7d04d0a89920610f09a",42.698972,-83.306457,"Auburn Hills","48321","OAKLAND"
"07333e9777f89ed603795d49dd5a91da",43.027367,-83.519155,"Davidson","48423","GENESEE"
"0736de7774b2023b189d1db14e237703",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"073a899fb3c82159686ef81170cc31e1",42.071851,-83.977725,"Clinton","49236","LENAWEE"
"0740733754cb19eafb6fdfdb208475e1",43.028449,-83.60488,"Burton","48509","GENESEE"
"074dcdf3325298ea201f88edaace22a2",41.952997,-85.638678,"Three Rivers","49093","ST. JOSEPH"
"075d9992def118aba6043abdc92ce669",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"0760d45a06187cab80419d26b85cda21",43.361817,-83.580158,"Vassar","48768","TUSCOLA"
"076246c6a02346b011cd92658841f4c7",42.99439,-85.635579,"Grand Rapids","49505","KENT"
"07662bacb9aea2dc2516d0509cc0562e",42.698972,-83.306457,"Auburn Hills","48321","OAKLAND"
"0766720be86dd0fd29bfb470d2c08df0",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"076c1de535a80906cf708be8f58977cc",42.745195,-84.478924,"East Lansing","48823","INGHAM"
"076ce08751e8d00a9f3e32eabf6e1150",42.231223,-83.262935,"Taylor","48180","WAYNE"
"077492deaad7ae2842edb21e26c0cf89",42.137852,-83.219191,"Woodhaven","48183","WAYNE"
"077e29d1d954f39f6e81d8c7292e0840",42.531931,-85.862598,"Allegan","49010","ALLEGAN"
"0780063c938670bcee449c7d1487d6cf",42.507987,-83.10592,"Madison Heights","48071","OAKLAND"
"07822af742623d4809ddbbc5f912d27b",42.645701,-83.393183,"Waterford","48327","OAKLAND"
"0784e5c048f99b38f4a12da191a55d79",42.507987,-83.10592,"Madison Heights","48071","OAKLAND"
"0786c3fcd2bf918b1c8ffff0d60546c2",42.55997,-83.147539,"Troy","48007","OAKLAND"
"079475a371c59425ae6b5b3aa0eed66a",42.996342,-84.174835,"Owosso","48867","SHIAWASSEE"
"079ce127ceb4d498a4471e3704e43598",42.558166,-83.177805,"Troy","48084","OAKLAND"
"079cf579387da5b10ed57d38b6bb6aed",42.276486,-85.587227,"Kalamazoo","49001","KALAMAZOO"
"07a41d08b1a4b33bd07784e6964b652e",43.376901,-84.668149,"Alma","48801","GRATIOT"
"07a70465fc515d9f9757fc20a3a19e82",45.982673,-86.29485,"Manistique","49854","SCHOOLCRAFT"
"07a7eca502d99c68397e0b5c1be3c412",43.023316,-83.686511,"Flint","48501","GENESEE"
"07a8be026ce00abc6f4aef23e44b5db2",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"07ae78cedf52e57d1a762f1fb895c1fb",43.608149,-84.239312,"Midland","48667","MIDLAND"
"07b47e19f5efc808ac7ea1793daaef8b",42.732659,-84.556047,"Lansing","48901","INGHAM"
"07b51a90b169f957e1cfa9fbc45f5c2d",42.771666,-84.55995,"Lansing","48906","CLINTON"
"07b8e68069cc52a17a71b56ba91a124e",42.663376,-83.589987,"Highland","48356","OAKLAND"
"07cd2f10796f87406e5fff0721a3dafb",43.584635,-83.878197,"Bay City","48708","BAY"
"07dff00aa72692bf747e6a50432108a0",42.55997,-83.147539,"Troy","48007","OAKLAND"
"07e00bb08df62961b609d380191448af",42.655742,-84.072927,"Fowlerville","48836","LIVINGSTON"
"07e853a5709f144dbfaaad846efa5307",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"07f7cccdf45fafdc73904f6ec64d3b14",42.349831,-83.059548,"Detroit","48201","WAYNE"
"07fa79bc836b30b751e24f79632868ac",42.564654,-83.373171,"West Bloomfield","48323","OAKLAND"
"07fc058181442c497a60df092e15a14d",42.349831,-83.059548,"Detroit","48201","WAYNE"
"080204ddc485429a6ef34b2f70bb3307",42.553791,-83.121822,"Troy","48083","OAKLAND"
"080cc85eddfa0cd42de10fd9fea27764",43.407795,-83.912611,"Saginaw","48601","SAGINAW"
"080e006e2dac64b422bd4a2dc30a916c",42.595543,-83.795903,"Brighton","48114-8753","LIVINGSTON"
"082769ffb0af9bf2ae25757486b2213f",43.884441,-85.511698,"Reed City","49677","OSCEOLA"
"0829508fb4d07568de6a6c0452a67ccc",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"0830b0ff125069d100daf61e8e1e0a90",42.37171,-83.481485,"Plymouth","48170","WAYNE"
"0836b667077e22084799c1b8b8f72a57",42.513495,-83.787948,"Brighton","48116","LIVINGSTON"
"0837c1b49f7379d4c1903aef310b1f40",47.755219,-122.201101,"Bothell","98011",NA
"08381f403bd47578552a4454f57371b9",42.673377,-82.777159,"Chesterfield","48047","MACOMB"
"084db16bf7402f57ab6cc7cf705f6e59",43.595334,-84.770835,"Mount Pleasant","48858","ISABELLA"
"08513fa5420114afb9baf8ebb24d74b5",42.518185,-82.982591,"Warren","48088","MACOMB"
"0856507b107fc7087554a2a934925cd0",42.518185,-82.982591,"Warren","48088","MACOMB"
"086151fdb13aca22b876db2023effd42",43.100945,-84.216203,"Owosso","48841","SHIAWASSEE"
"0864aa7a8f07e77c7901aa09b3c4124d",43.05088,-83.306385,"Lapeer","48446","LAPEER"
"086dc40622f4e4f888aa66dc7c18f22d",43.801554,-82.998981,"Bad Axe","48413","HURON"
"086f89e7c70665d7b99e5829782c1c46",42.961263,-85.661612,"Grand Rapids","49503","KENT"
"0870b852e71e6e786fe1fb804336c02b",42.982855,-85.064206,"Ionia","48846","IONIA"
"087108296cc10f2bd8c5f301835b7cc1",46.226741,-84.594777,"Rudyard","49780","CHIPPEWA"
"0876af69d70469764ea7fa290f46d1eb",42.111806,-83.289136,"Flat Rock","48134","WAYNE"
"08867e28625c57494a0e4bf7746f0a0f",43.607768,-83.827747,"Essexville","48732","BAY"
"088740e30816aa16867a289aaf4fa808",45.094771,-87.644802,"Marinette","54143",NA
"088f053562bbe4c383cb7d9843ea95e4",44.759196,-85.668523,"Traverse City","49684","GRAND TRAVERSE"
"08907fa933781d139305af4ab82a84d1",43.196577,-86.268222,"Norton Shores","49441","MUSKEGON"
"0891824d38daf8efad56469c57c9f2f7",33.975749,-118.250489,"Los Angeles","90001",NA
"0894e0aa50236fe3cb2835d76065431d",41.641566,-83.545281,"Toledo","43601",NA
"0899d04f58d8c51c43850850baccee59",42.123702,-84.472604,"Horton","49246","JACKSON"
"089c2e83261048dd67290c5e0647c0e8",42.242886,-83.181212,"Lincoln Park","48146","WAYNE"
"08a60cdfe07d68c6e229cb5a83af8f21",43.422068,-83.974986,"Saginaw","48602","SAGINAW"
"08ab09a5e105a4628212b258dd2d675e",42.306528,-83.181951,"Dearborn","48120","WAYNE"
"08b050f1ed07e0c709f90ed126adc1a9",41.906478,-83.41815,"Monroe","48161","MONROE"
"08b2450de8a0f6835689cffca6caa35c",43.695948,-85.486703,"Big Rapids","49307","MECOSTA"
"08d04d9602d778e6412bc53ddd64729f",43.601913,-83.91718,"Bay City","48706","BAY"
"08d32465580389d000044ea825e40a91",42.488953,-83.145672,"Royal Oak","48068","OAKLAND"
"08dee55365702a608b582636e1d02360",43.452806,-83.975593,"Saginaw","48603","SAGINAW"
"08eb0d6c1a5c3876107eb8c0bd436eb5",42.926933,-83.035225,"Almont","48003","LAPEER"
"08f3f987029f5fe99d2bb9beefe8c16c",42.593143,-83.494152,"Commerce Township","48382","OAKLAND"
"08f7d86dd683286027cb19d9ff9bc085",43.01543,-85.623683,"Grand Rapids","49505-3492","KENT"
"08f9cdc21384506bc1c8d45d071f2a6b",42.646987,-82.927716,"Macomb Township","48044","MACOMB"
"091278d3843e70548ab87a5aee6772e3",45.635989,-84.637821,"Cheboygan","49721","CHEBOYGAN"
"0913fdf50492492700326caacfa3ffa8",42.682978,-84.834173,"Grand Ledge","48837","EATON"
"091a6b219f20754861099d0ca9b8652a",42.32935,-83.482506,"Canton","48187","WAYNE"
"09204b0eb8b28cc45ebad79d17b2794f",43.002711,-84.558415,"Saint Johns","48879","CLINTON"
"093709bdb72f8d727e1fdb824480416d",43.584635,-83.878197,"Bay City","48708","BAY"
"0938ed7c473f569162325594accb99af",42.502868,-83.04667,"Warren","48090","MACOMB"
"0939069b95638acd7e26a6ad041ddb30",42.430582,-82.979535,"Detroit","48205","WAYNE"
"0953fe4bc2200b38fa92996dc2c01f3b",42.66726,-83.001039,"Shelby Township","48315","MACOMB"
"09574e5b9dfd96dc6cf65a176e19a6b2",42.27951,-83.74722,"Ann Arbor","48107","WASHTENAW"
"09579b86a62293102b46da68d8907c37",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"0959053d383305313050c31b33aae1a2",45.126488,-85.615799,"Northport","49670","LEELANAU"
"096087e591c16706dc103d554cccfacc",42.55997,-83.147539,"Troy","48007","OAKLAND"
"09633df6e533fae2757b6bfea889cb0a",42.446551,-83.513012,"Northville","48167","OAKLAND"
"0963f1a7470d1fa6f969296ca04aa0cd",42.278511,-83.780196,"Ann Arbor","48103","WASHTENAW"
"096b1067b1982444a4fa76700745b039",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"0971268950e4728dfc3ec35e0bb9e319",43.458841,-82.553298,"Port Sanilac","48469-9771","SANILAC"
"0971f76c1da45bb20d3b54cb871e7ae7",42.560295,-82.906151,"Clinton Township","48035","MACOMB"
"097741f8a6465f21608d4642c104cf00",42.266835,-85.564718,"Kalamazoo","49001","KALAMAZOO"
"0977a58f7e7ae19c5215095211f7f8f3",42.692783,-83.38959,"Waterford","48329","OAKLAND"
"0983be52f4850b868473d54965165422",42.11511,-84.347514,"Clarklake","49234","JACKSON"
"098ebcd555d5194371329775ce88e1e6",43.235857,-86.250162,"Muskegon","49440","MUSKEGON"
"09a30c57ac6badf00212a49558885422",44.115668,-85.443403,"Tustin","49688","OSCEOLA"
"09a537a40f0baf68d241cbfbfcb8289b",43.601913,-83.91718,"Bay City","48706","BAY"
"09b2c193db08fbe0299d6e107e2c990f",42.732659,-84.556047,"Lansing","48901","INGHAM"
"09bd49ec9dfe018296572ce7e17d2526",32.690302,-97.134199,"Arlington","76015",NA
"09c64366bf073d7a63d4e3e6b1aa04db",42.108735,-86.421699,"Benton Harbor","49022","BERRIEN"
"09c722e95b32865a4877af9a1e1eabfe",42.231396,-83.6302,"Ypsilanti","48197","WASHTENAW"
"09ca492143ccfec2747f368162af3ed0",42.310959,-85.140363,"Battle Creek","49014","CALHOUN"
"09d4ae4b11760645c34f3b784687cc02",42.722915,-83.418623,"Clarkston","48347","OAKLAND"
"09e97bf1b42d29148702d590dd6549b5",42.093981,-83.68024,"Milan","48160","WASHTENAW"
"09ef493f6b15605c05973227ddb434e7",45.721485,-87.268368,"Bark River","49807","DELTA"
"09ef669aae39136f9bd917932ba5325e",43.100945,-84.216203,"Owosso","48841","SHIAWASSEE"
"09f62300b46fb70b0e13bb9da72f1f7b",42.430176,-83.768848,"Whitmore Lake","48189","LIVINGSTON"
"0a01148cfcfe93892485d9b736d934d4",42.728151,-84.417291,"Okemos","48805","INGHAM"
"0a0da0cdec0dfa83e75f442353f692b0",42.029789,-85.808886,"Marcellus","49067","CASS"
"0a0e04310cbfcc81aecdd74b75b92b35",43.522133,-84.133132,"Freeland","48623","SAGINAW"
"0a0ff02afff51bf42306977442c9442f",43.420675,-83.945579,"Saginaw","48605","SAGINAW"
"0a130f593a68435dd497bce13c896f1b",42.579186,-84.449182,"Dansville","48854","INGHAM"
"0a1a34266b91b6417be15df58090bfdd",42.462124,-82.901074,"Saint Clair Shores","48080","MACOMB"
"0a1f1750134ccb86f32f1c48d4c0b203",42.335198,-83.387924,"Westland","48185","WAYNE"
"0a1fa9307d9a8cd1ea01686819a9f0d6",42.726106,-84.475204,"East Lansing","48825","INGHAM"
"0a28fbf1a25c4ebe017f3e25b03b9552",28.300883,-81.418283,"Kissimmee","34742",NA
"0a3dc00233272bf1a378cb9cd07e4497",42.593143,-83.494152,"Commerce","48382","OAKLAND"
"0a43887e3784520051cdede75138a876",43.117455,-85.532964,"Rockford","49341","KENT"
"0a4a39e09cc0c18ecdad4f2519922db0",42.745195,-84.478924,"East Lansing","48823","INGHAM"
"0a4bf6e6cf659f5432e4bffc0e814c1b",41.906478,-83.41815,"Monroe","48161","MONROE"
"0a5d565b44693999e7f6f84c86c9efb3",42.349831,-83.059548,"Detroit","48201","WAYNE"
"0a617f86f350d410016600cd086e1d4b",44.644079,-85.703877,"Grawn","49637","GRAND TRAVERSE"
"0a68a8398475b9b0262118b8fb45aa47",42.834326,-83.028398,"Romeo","48065","MACOMB"
"0a6bb99494ee51c72dabb007345da067",42.717665,-83.151926,"Oakland Township","48306","OAKLAND"
"0a7307e827dba9b9737c574277b318a0",42.732659,-84.556047,"Lansing","48901","INGHAM"
"0a731cd503f55805daa36b4168aa54f8",42.970397,-85.673043,"Grand Rapids","49501","KENT"
"0a80314f2c494252ade96e13d6bb79ee",42.888369,-85.765172,"Grandville","49418","KENT"
"0a904a25b3bd5753804554ce1b57e7a5",42.717665,-83.151926,"Rochester","48306","OAKLAND"
"0a95384d070af2dbca1298afc2064a2b",42.012057,-84.188407,"Onsted","49265","LENAWEE"
"0a97deb155ebf634d9a13cf8af881c29",42.521437,-83.76121,"Brighton","48116-1924","LIVINGSTON"
"0a9e41bb0d652f15db73225356443d26",42.687547,-82.907869,"Macomb Township","48042","MACOMB"
"0aa257997aa5fd9931318bdb8a446924",44.115668,-85.443403,"Tustin","49688","OSCEOLA"
"0aa9193ad3b1d8b3a1068aa826aadcc7",42.93728,-83.988628,"Durand","48429","SHIAWASSEE"
"0aaca77630e91b81f4892aeec5ff20f4",42.518185,-82.982591,"Warren","48088","MACOMB"
"0ab77f0328770ff41398b8f523eceff5",42.459863,-83.134367,"Ferndale","48220","OAKLAND"
"0ac0363cf0a743463824b0b385b88390",42.809956,-85.545562,"Dutton","49316","KENT"
"0ac359c04d00e512a497b1980911007b",42.247517,-84.396211,"Jackson","49201","JACKSON"
"0ac597247c87599d5a1b857affa62962",42.614692,-82.97467,"Sterling Heights","48313","MACOMB"
"0ad1ba105730bdea9b1ff7c222c39ebe",42.634891,-82.955991,"Macomb Township","48044","MACOMB"
"0ad733c2a9ebe6445efc858b3b3fb127",42.732659,-84.556047,"Lansing","48901","INGHAM"
"0ad76e0e2005b229990b25dac666c304",42.306528,-83.181951,"Dearborn","48120","WAYNE"
"0adf1237959ef77668714fedff10989d",42.137852,-83.219191,"Brownstown","48183","WAYNE"
"0ae023b391f52f9e5611255de410d59b",42.978624,-83.6971,"Flint","48507","GENESEE"
"0ae0469d53fb0cfe865bbba98fd0ab43",42.564654,-83.373171,"West Bloomfield","48323","OAKLAND"
"0ae4635663dfba51cbc91e279f89464f",42.874271,-84.066197,"Bancroft","48414","SHIAWASSEE"
"0af3a97ce6e505badd35bd21dbc0457c",43.376901,-84.668149,"Alma","48801","GRATIOT"
"0af3b3972416c119377d63bd599c482b",43.337933,-85.810704,"Grant","49327","NEWAYGO"
"0b0020ea5010dd6655212f8c5e819801",42.239435,-83.584198,"Ypsilanti","48198","WASHTENAW"
"0b0e7a2837753616b3ed4a8c51102bcb",42.783149,-83.72156,"Fenton","48430","GENESEE"
"0b16216e62dda1d62c8c04bd8fba4807",42.667678,-83.28278,"Pontiac","48340","OAKLAND"
"0b182bb6ac73080371615f204686da0c",44.240193,-86.311342,"Manistee","49660","MANISTEE"
"0b18625a8b57aec7348cc488fc44e856",42.328872,-83.044513,"Detroit","48226-3473","WAYNE"
"0b2788dc804a6f6588cb1e061308528b",42.108735,-86.421699,"Benton Harbor","49022","BERRIEN"
"0b2ce52babe18809b503e6d23b7f9d25",42.717665,-83.151926,"Rochester","48306","OAKLAND"
"0b2e53ebf50cb7848643298ade8ea899",42.497134,-83.289913,"Southfield","48034","OAKLAND"
"0b3105f05fa8fedc0f4485803ff3da71",42.270064,-83.730575,"Ann Arbor","48104","WASHTENAW"
"0b36a837735328150aa4a3f7a3c7d08e",42.32935,-83.482506,"Canton","48187","WAYNE"
"0b38c07ae6b4337256cac43703f61f66",42.218079,-83.382295,"Brownstown","48174","WAYNE"
"0b3e4b0d255391e912759fd830ddac99",42.373206,-83.109352,"Detroit","48206","WAYNE"
"0b489712ebf5127e27170a49bc2722df",42.82034,-86.139148,"Holland","49424","OTTAWA"
"0b49c8ade29585012d17841ceb919ef8",42.269391,-84.953073,"Marshall","49068","CALHOUN"
"0b5a80a3f38efe85171996a5ff06c505",41.818408,-86.234139,"Niles","49120","BERRIEN"
"0b5f6a612c327698b540297598931acb",42.970397,-85.673043,"GRAND RAPIDS","49501","KENT"
"0b6632ee8b1352ef9c6a63588d88b6c3",42.237041,-83.645581,"Ypsilanti","48197","WASHTENAW"
"0b6d46e6902188a9822a3584ced91a1e",42.518185,-82.982591,"Warren","48088","MACOMB"
"0b6df6a38824df5c8762815e093ad0c8",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"0b8210f81e0adbd1bf0e0a8855df5038",41.904302,-85.996205,"Cassopolis","49031","CASS"
"0b84621286b914e3c159d59bed41b9b1",46.057329,-84.551496,"Hessel","49745","MACKINAC"
"0b89cbd779b17954eb463d3ca999a1d5",42.831218,-85.420442,"Alto","49302","KENT"
"0b8b35d53242f5606c51c9faeb488714",43.053988,-83.327384,"Lapeer","48446","LAPEER"
"0b951177d026e58ab2819a7d46db7a89",42.378316,-84.695049,"Springport","49284","JACKSON"
"0b9a4a5f4c18899c00f253c208194c7b",45.412149,-84.607163,"Indian River","49749","CHEBOYGAN"
"0b9cded5c941ec140b1717d90485296d",42.313878,-84.032737,"Chelsea","48118","WASHTENAW"
"0b9ecd028c5c144d90b5e7e3596f64d8",44.278866,-84.231733,"West Branch","48661","OGEMAW"
"0ba112b589934e165f453a6b1a46add5",45.013243,-84.675804,"Gaylord","49734","OTSEGO"
"0ba8965a6ae38292ca2e9df6a4b65e17",42.218079,-83.382295,"Romulus","48174","WAYNE"
"0bad357b7f92ac39a09a17a740c85f41",42.37171,-83.481485,"Plymouth","48170","WAYNE"
"0baf681339b593730e8a0f1e9326257c",43.611223,-84.776711,"Mount Pleasant","48804","ISABELLA"
"0bbcbddb513b249d92a868eba6144161",43.667348,-84.367959,"Sanford","48657","MIDLAND"
"0bc9ca4b4e5e39e5bc96349a74f7b4a5",42.239435,-83.584198,"Ypsilanti","48198","WASHTENAW"
"0bd2c24b0fd51e45ef83af32641ad5ca",42.951882,-85.63843,"Grand Rapids","49506-2611","KENT"
"0bd9d6e9b09cf65cefb36b012dc2bc69",44.566563,-85.538283,"Kingsley","49649","GRAND TRAVERSE"
"0bda8fed965195c1fdfe794d074de035",42.66726,-83.001039,"Utica","48315","MACOMB"
"0bddececadad5e8724ffc3202711f1ee",42.602834,-83.449792,"Commerce Township","48382","OAKLAND"
"0be9ae7d3eb4e054b0e1137e752461e7",42.306528,-83.181951,"Dearborn","48120","WAYNE"
"0bf8431bc86993810af8d856454840b5",42.564732,-83.068295,"Sterling Heights","48310","MACOMB"
"0bf965f5928f87b3322eec0bd47a218b",41.786115,-86.750165,"Grand Beach","49117","BERRIEN"
"0c08aae3f8187441712d055a02117dee",41.906478,-83.41815,"Monroe","48161","MONROE"
"0c0ae6d4480293ee5dd165dd12d53d95",42.538285,-83.384457,"West Bloomfield","48322","OAKLAND"
"0c22d8abd5ec11be74bbe90e341856db",44.489773,-84.663549,"Roscommon","48653","ROSCOMMON"
"0c2a6e721c36dd80956e26a20845786d",42.667678,-83.28278,"Pontiac","48340","OAKLAND"
"0c2e78f7ed4e3e1103e778337b7cacff",42.66726,-83.001039,"Shelby Township","48315","MACOMB"
"0c330afee2bc84dd813b31c54da3eb74",42.560295,-82.906151,"Clinton Township","48035","MACOMB"
"0c45f9fe937d5ddc13fd2e708a46ffe5",43.206898,-83.220065,"North Branch","48461","LAPEER"
